Series_reference,Period,Reference_period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title
LASQ.SSRADZ,1995.06,Quarterly,78490,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1995.09,Quarterly,47903,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1995.12,Quarterly,72615,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1996.03,Quarterly,56481,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1996.06,Quarterly,65268,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1996.09,Quarterly,64394,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1996.12,Quarterly,65356,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1997.03,Quarterly,57932,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1997.06,Quarterly,68984,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1997.09,Quarterly,66244,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1997.12,Quarterly,65409,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1998.03,Quarterly,70187,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1998.06,Quarterly,116452,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1998.09,Quarterly,115218,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1998.12,Quarterly,128519,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1999.03,Quarterly,50996,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1999.06,Quarterly,77600,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1999.09,Quarterly,43157,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,1999.12,Quarterly,114980,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2000.03,Quarterly,92134,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2000.06,Quarterly,84022,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2000.09,Quarterly,45430,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2000.12,Quarterly,64798,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2001.03,Quarterly,79007,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2001.06,Quarterly,103939,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2001.09,Quarterly,42238,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2001.12,Quarterly,63113,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2002.03,Quarterly,215580,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2002.06,Quarterly,99487,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2002.09,Quarterly,36149,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2002.12,Quarterly,93648,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2003.03,Quarterly,49184,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2003.06,Quarterly,99528,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2003.09,Quarterly,39397,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2003.12,Quarterly,82999,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2004.03,Quarterly,97621,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2004.06,Quarterly,81656,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2004.09,Quarterly,40144,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2004.12,Quarterly,61150,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2005.03,Quarterly,90055,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2005.06,Quarterly,117228,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2005.09,Quarterly,46903,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2005.12,Quarterly,89975,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2006.03,Quarterly,77099,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2006.06,Quarterly,97873,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2006.09,Quarterly,50147,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2006.12,Quarterly,98217,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2007.03,Quarterly,69799,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2007.06,Quarterly,100202,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2007.09,Quarterly,58440,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2007.12,Quarterly,116325,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2008.03,Quarterly,81859,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2008.06,Quarterly,87809,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2008.09,Quarterly,60746,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2008.12,Quarterly,92527,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2009.03,Quarterly,68354,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2009.06,Quarterly,86344,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2009.09,Quarterly,63453,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2009.12,Quarterly,97365,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2010.03,Quarterly,58524,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2010.06,Quarterly,165470,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2010.09,Quarterly,51468,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2010.12,Quarterly,120522,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2011.03,Quarterly,57602,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2011.06,Quarterly,103051,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2011.09,Quarterly,47903,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2011.12,Quarterly,67784,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2012.03,Quarterly,83120,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2012.06,Quarterly,147334,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2012.09,Quarterly,48061,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2012.12,Quarterly,77887,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2013.03,Quarterly,65568,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2013.06,Quarterly,150353,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2013.09,Quarterly,95902,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2013.12,Quarterly,87132,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2014.03,Quarterly,71709,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2014.06,Quarterly,233853,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2014.09,Quarterly,70597,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2014.12,Quarterly,103655,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2015.03,Quarterly,84983,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2015.06,Quarterly,206694,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2015.09,Quarterly,72642,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2015.12,Quarterly,162343,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2016.03,Quarterly,73029,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2016.06,Quarterly,233781,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2016.09,Quarterly,121976,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2016.12,Quarterly,129879,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2017.03,Quarterly,110484,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2017.06,Quarterly,244239,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2017.09,Quarterly,100012,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2017.12,Quarterly,202429,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2018.03,Quarterly,70422,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2018.06,Quarterly,360500,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2018.09,Quarterly,159775,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRADZ,2018.12,Quarterly,206319,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Investment income
LASQ.SSRAZZ,1992.09,Quarterly,677306,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1992.12,Quarterly,699442,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1993.03,Quarterly,709321,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1993.06,Quarterly,723336,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1993.09,Quarterly,724614,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1993.12,Quarterly,727079,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1994.03,Quarterly,717674,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1994.06,Quarterly,734344,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1994.09,Quarterly,751486,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1994.12,Quarterly,736541,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1995.03,Quarterly,772265,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1995.06,Quarterly,780729,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1995.09,Quarterly,775016,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1995.12,Quarterly,797712,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1996.03,Quarterly,802663,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1996.06,Quarterly,807879,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1996.09,Quarterly,818590,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1996.12,Quarterly,835116,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1997.03,Quarterly,851612,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1997.06,Quarterly,837532,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1997.09,Quarterly,859170,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1997.12,Quarterly,833374,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1998.03,Quarterly,860034,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1998.06,Quarterly,901317,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1998.09,Quarterly,933591,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1998.12,Quarterly,927749,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1999.03,Quarterly,873614,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1999.06,Quarterly,892215,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1999.09,Quarterly,892085,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,1999.12,Quarterly,952727,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2000.03,Quarterly,954922,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2000.06,Quarterly,944574,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2000.09,Quarterly,949973,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2000.12,Quarterly,944197,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2001.03,Quarterly,971151,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2001.06,Quarterly,971021,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2001.09,Quarterly,991541,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2001.12,Quarterly,946366,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2002.03,Quarterly,1148035,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2002.06,Quarterly,1050793,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2002.09,Quarterly,1019731,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2002.12,Quarterly,1067048,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2003.03,Quarterly,1068107,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2003.06,Quarterly,1094158,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2003.09,Quarterly,1131103,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2003.12,Quarterly,1130240,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2004.03,Quarterly,1184387,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2004.06,Quarterly,1181249,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2004.09,Quarterly,1190158,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2004.12,Quarterly,1220189,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2005.03,Quarterly,1249821,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2005.06,Quarterly,1318512,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2005.09,Quarterly,1320333,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2005.12,Quarterly,1320995,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2006.03,Quarterly,1336929,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2006.06,Quarterly,1376525,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2006.09,Quarterly,1423683,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2006.12,Quarterly,1426896,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2007.03,Quarterly,1453187,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2007.06,Quarterly,1450836,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2007.09,Quarterly,1502099,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2007.12,Quarterly,1540511,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2008.03,Quarterly,1555275,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2008.06,Quarterly,1579162,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2008.09,Quarterly,1589407,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2008.12,Quarterly,1602658,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2009.03,Quarterly,1622997,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2009.06,Quarterly,1617594,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2009.09,Quarterly,1673025,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2009.12,Quarterly,1705227,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2010.03,Quarterly,1704916,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2010.06,Quarterly,1792447,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2010.09,Quarterly,1785140,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2010.12,Quarterly,1827557,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2011.03,Quarterly,1882796,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2011.06,Quarterly,1874491,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2011.09,Quarterly,1907645,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2011.12,Quarterly,1923970,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2012.03,Quarterly,1965314,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2012.06,Quarterly,2001300,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2012.09,Quarterly,1931028,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2012.12,Quarterly,1925406,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2013.03,Quarterly,2000508,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2013.06,Quarterly,1945816,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2013.09,Quarterly,2021090,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2013.12,Quarterly,2019655,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2014.03,Quarterly,2029829,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2014.06,Quarterly,2050868,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2014.09,Quarterly,2054764,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2014.12,Quarterly,2080886,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2015.03,Quarterly,2137608,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2015.06,Quarterly,2163525,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2015.09,Quarterly,2181476,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2015.12,Quarterly,2248755,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2016.03,Quarterly,2218496,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2016.06,Quarterly,2284045,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2016.09,Quarterly,2364776,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2016.12,Quarterly,2283641,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2017.03,Quarterly,2430839,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2017.06,Quarterly,2417223,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2017.09,Quarterly,2419319,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2017.12,Quarterly,2485124,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
